date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:51:10	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-6257437bfb4b9%22	https://wpocean.com/html/tf/parador/assets/fonts/slick.eot	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/fonts/slick.eot	(from https://wpocean.com/html/tf/parador/assets/css/slick-theme.css)
11:51:11	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-6257437bfb4b9%22	https://wpocean.com/html/tf/parador/assets/fonts/slick.eot?	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/fonts/slickd41d.eot	(from https://wpocean.com/html/tf/parador/assets/css/slick-theme.css)
11:51:11	1380/1380	---M--	200	added ('OK')	font/woff	etag:%22671e2d5e-564%22	https://wpocean.com/html/tf/parador/assets/fonts/slick.woff	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/fonts/slick.woff	(from https://wpocean.com/html/tf/parador/assets/css/slick-theme.css)
11:51:11	1892/1892	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22671e2d5e-764%22	https://wpocean.com/html/tf/parador/assets/fonts/slick.ttf	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/fonts/slick.ttf	(from https://wpocean.com/html/tf/parador/assets/css/slick-theme.css)
11:51:11	2152/2152	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22671e2d5e-868%22	https://wpocean.com/html/tf/parador/assets/fonts/slick.svg	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/fonts/slick.svg	(from https://wpocean.com/html/tf/parador/assets/css/slick-theme.css)
11:51:11	1362/1362	---M--	200	added ('OK')	image/png	etag:%22671e2d5d-552%22	https://wpocean.com/html/tf/parador/assets/images/fancybox/fancybox_sprite.png	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/fancybox/fancybox_sprite.png	(from https://wpocean.com/html/tf/parador/assets/css/jquery.fancybox.css)
11:51:12	6567/6567	---M--	200	added ('OK')	image/gif	etag:%22671e2d5d-19a7%22	https://wpocean.com/html/tf/parador/assets/images/fancybox/fancybox_loading.gif	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/fancybox/fancybox_loading.gif	(from https://wpocean.com/html/tf/parador/assets/css/jquery.fancybox.css)
11:51:12	43/43	---M--	200	added ('OK')	image/gif	etag:%22671e2d5d-2b%22	https://wpocean.com/html/tf/parador/assets/images/fancybox/blank.gif	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/fancybox/blank.gif	(from https://wpocean.com/html/tf/parador/assets/css/jquery.fancybox.css)
11:51:12	1003/1003	---M--	200	added ('OK')	image/png	etag:%22671e2d5d-3eb%22	https://wpocean.com/html/tf/parador/assets/images/fancybox/fancybox_overlay.png	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/fancybox/fancybox_overlay.png	(from https://wpocean.com/html/tf/parador/assets/css/jquery.fancybox.css)
11:51:12	6553/6553	---M--	200	added ('OK')	image/png	etag:%22671e2d5d-1999%22	https://wpocean.com/html/tf/parador/assets/images/fancybox/fancybox_sprite@2x.png	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/fancybox/fancybox_sprite@2x.png	(from https://wpocean.com/html/tf/parador/assets/css/jquery.fancybox.css)
11:51:13	13984/13984	---M--	200	added ('OK')	image/gif	etag:%22671e2d5d-36a0%22	https://wpocean.com/html/tf/parador/assets/images/fancybox/fancybox_loading@2x.gif	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/fancybox/fancybox_loading@2x.gif	(from https://wpocean.com/html/tf/parador/assets/css/jquery.fancybox.css)
11:51:13	29384/29384	---M--	200	added ('OK')	image/png	etag:%22671e2d5d-72c8%22	https://wpocean.com/html/tf/parador/assets/images/ui-icons_444444_256x240.png	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/ui-icons_444444_256x240.png	(from https://wpocean.com/html/tf/parador/assets/css/jquery-ui.css)
11:51:13	6988/6988	---M--	200	added ('OK')	image/png	etag:%22671e2d5d-1b4c%22	https://wpocean.com/html/tf/parador/assets/images/ui-icons_555555_256x240.png	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/ui-icons_555555_256x240.png	(from https://wpocean.com/html/tf/parador/assets/css/jquery-ui.css)
11:51:15	50360/50360	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Dec%202024%2006:21:13%20GMT	https://wpocean.com/html/tf/parador/assets/images/ui-icons_ffffff_256x240.png	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/ui-icons_ffffff_256x240.png	(from https://wpocean.com/html/tf/parador/assets/css/jquery-ui.css)
11:51:16	50360/50360	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Dec%202024%2006:21:15%20GMT	https://wpocean.com/html/tf/parador/assets/images/ui-icons_777620_256x240.png	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/ui-icons_777620_256x240.png	(from https://wpocean.com/html/tf/parador/assets/css/jquery-ui.css)
11:51:17	50360/50360	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Dec%202024%2006:21:16%20GMT	https://wpocean.com/html/tf/parador/assets/images/ui-icons_cc0000_256x240.png	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/ui-icons_cc0000_256x240.png	(from https://wpocean.com/html/tf/parador/assets/css/jquery-ui.css)
11:51:19	50360/50360	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Dec%202024%2006:21:17%20GMT	https://wpocean.com/html/tf/parador/assets/images/ui-icons_777777_256x240.png	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/ui-icons_777777_256x240.png	(from https://wpocean.com/html/tf/parador/assets/css/jquery-ui.css)
11:51:19	49008/49008	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22671e2d5e-bf70%22	https://wpocean.com/html/tf/parador/assets/fonts/Muli.ttf	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/fonts/Muli.ttf	(from https://wpocean.com/html/tf/parador/assets/sass/style.css)
11:51:20	42684/42684	---M--	200	added ('OK')	font/woff	etag:%22671e2d5e-a6bc%22	https://wpocean.com/html/tf/parador/assets/fonts/text-font/Muli-Regular.woff	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/fonts/text-font/Muli-Regular.woff	(from https://wpocean.com/html/tf/parador/assets/sass/style.css)
11:51:20	42576/42576	---M--	200	added ('OK')	font/woff	etag:%22671e2d5e-a650%22	https://wpocean.com/html/tf/parador/assets/fonts/text-font/Muli-SemiBold.woff	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/fonts/text-font/Muli-SemiBold.woff	(from https://wpocean.com/html/tf/parador/assets/sass/style.css)
11:51:21	42796/42796	---M--	200	added ('OK')	font/woff	etag:%22671e2d5e-a72c%22	https://wpocean.com/html/tf/parador/assets/fonts/text-font/Muli-Bold.woff	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/fonts/text-font/Muli-Bold.woff	(from https://wpocean.com/html/tf/parador/assets/sass/style.css)
11:51:21	1011/1011	---M--	200	added ('OK')	image/png	etag:%22671e2d5d-3f3%22	https://wpocean.com/html/tf/parador/assets/images/select-icon.png	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/select-icon.png	(from https://wpocean.com/html/tf/parador/assets/sass/style.css)
11:51:22	74223/74223	---M--	200	added ('OK')	image/jpeg	etag:%22671e2d5d-121ef%22	https://wpocean.com/html/tf/parador/assets/images/bg-2.jpg	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/bg-2.jpg	(from https://wpocean.com/html/tf/parador/assets/sass/style.css)
11:51:22	603690/603690	---M--	200	added ('OK')	image/jpeg	etag:%22671e2d5d-9362a%22	https://wpocean.com/html/tf/parador/assets/images/page-title.jpg	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/page-title.jpg	(from https://wpocean.com/html/tf/parador/assets/sass/style.css)
11:51:23	50360/50360	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Dec%202024%2006:21:21%20GMT	https://wpocean.com/html/tf/parador/assets/images/Single-title-shape2.png	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/Single-title-shape2.png	(from https://wpocean.com/html/tf/parador/assets/sass/style.css)
11:51:23	8077/8077	---M--	200	added ('OK')	image/png	etag:%22671e2d5d-1f8d%22	https://wpocean.com/html/tf/parador/assets/images/slider/shape-1.png	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/slider/shape-1.png	(from https://wpocean.com/html/tf/parador/assets/sass/style.css)
11:51:23	280980/280980	---M--	200	added ('OK')	image/jpeg	etag:%22671e2d5d-44994%22	https://wpocean.com/html/tf/parador/assets/images/slider/1.jpg	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/slider/1.jpg	(from https://wpocean.com/html/tf/parador/assets/sass/style.css)
11:51:23	276827/276827	---M--	200	added ('OK')	image/jpeg	etag:%22671e2d5d-4395b%22	https://wpocean.com/html/tf/parador/assets/images/funfact.jpg	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/funfact.jpg	(from https://wpocean.com/html/tf/parador/assets/sass/style.css)
11:51:24	1011/1011	---M--	200	added ('OK')	image/png	etag:%22671e2d5d-3f3%22	https://wpocean.com/html/tf/parador/assets/images/select-icon2.png	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/select-icon2.png	(from https://wpocean.com/html/tf/parador/assets/sass/style.css)
11:51:24	934674/934674	---M--	200	added ('OK')	image/jpeg	etag:%22671e2d5d-e4312%22	https://wpocean.com/html/tf/parador/assets/images/about-bg.jpg	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/about-bg.jpg	(from https://wpocean.com/html/tf/parador/assets/sass/style.css)
11:51:24	3071/3071	---M--	200	added ('OK')	image/png	etag:%22671e2d5d-bff%22	https://wpocean.com/html/tf/parador/assets/images/logo2.png	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/logo2.png	(from https://wpocean.com/html/tf/parador/index-2.html)
11:51:24	74223/74223	---M--	200	added ('OK')	image/jpeg	etag:%22671e2d5d-121ef%22	https://wpocean.com/html/tf/parador/assets/images/about.jpg	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/about.jpg	(from https://wpocean.com/html/tf/parador/index-2.html)
